CPU time in ms, lat, lng, alt, hh:mm:ss, temp, press, hum
407565, 0.000000, 0.000000, 0.00, 0:0:0, 26.90, 1021.88, 43.42
408853, 0.000000, 0.000000, 0.00, 0:0:0, 26.90, 1021.88, 43.35
410083, 0.000000, 0.000000, 0.00, 0:0:0, 26.89, 1021.86, 43.30
411305, 0.000000, 0.000000, 0.00, 0:0:0, 26.89, 1021.88, 43.24
412641, 0.000000, 0.000000, 0.00, 0:0:0, 26.89, 1021.84, 43.21
413872, 0.000000, 0.000000, 0.00, 0:0:0, 26.88, 1021.86, 43.17
415175, 0.000000, 0.000000, 0.00, 0:0:0, 26.86, 1021.86, 43.17
416438, 0.000000, 0.000000, 0.00, 0:0:0, 26.88, 1021.88, 43.12
417670, 0.000000, 0.000000, 0.00, 0:0:0, 26.88, 1021.86, 43.11
419025, 0.000000, 0.000000, 0.00, 0:0:0, 26.88, 1021.87, 43.08
420254, 0.000000, 0.000000, 0.00, 0:0:0, 26.85, 1021.86, 43.03
421586, 0.000000, 0.000000, 0.00, 0:0:0, 26.88, 1021.88, 43.00
422815, 0.000000, 0.000000, 0.00, 0:0:0, 26.87, 1021.88, 43.03
424047, 0.000000, 0.000000, 0.00, 0:0:0, 26.87, 1021.91, 43.10
425381, 0.000000, 0.000000, 0.00, 0:0:0, 26.82, 1021.88, 42.41
426612, 0.000000, 0.000000, 0.00, 0:0:0, 26.82, 1021.90, 42.37
427958, 0.000000, 0.000000, 0.00, 0:0:0, 26.81, 1021.87, 42.24
429193, 0.000000, 0.000000, 0.00, 0:0:0, 26.81, 1021.89, 42.06
430451, 0.000000, 0.000000, 0.00, 0:0:0, 26.82, 1021.89, 41.91
431684, 0.000000, 0.000000, 0.00, 0:0:0, 26.82, 1021.92, 41.95
432992, 0.000000, 0.000000, 0.00, 0:0:0, 26.81, 1021.86, 42.00
434277, 0.000000, 0.000000, 0.00, 0:0:0, 26.81, 1021.89, 42.06
435505, 0.000000, 0.000000, 0.00, 0:0:0, 26.79, 1021.85, 41.86
436846, 0.000000, 0.000000, 0.00, 0:0:0, 26.81, 1021.75, 41.91
438072, 0.000000, 0.000000, 0.00, 0:0:0, 26.81, 1021.88, 41.96
439329, 0.000000, 0.000000, 0.00, 0:0:0, 26.81, 1021.84, 41.99
440560, 0.000000, 0.000000, 0.00, 0:0:0, 26.81, 1021.87, 42.05
441791, 0.000000, 0.000000, 0.00, 0:0:0, 26.81, 1021.90, 42.12
443124, 0.000000, 0.000000, 0.00, 0:0:0, 26.81, 1021.74, 42.23
444354, 0.000000, 0.000000, 0.00, 0:0:0, 26.81, 1022.01, 42.26
445583, 0.000000, 0.000000, 0.00, 0:0:0, 26.80, 1021.92, 42.53
446917, 0.000000, 0.000000, 0.00, 0:0:0, 26.82, 1021.89, 42.82
448142, 0.000000, 0.000000, 0.00, 0:0:0, 26.81, 1021.86, 43.01
449477, 0.000000, 0.000000, 0.00, 0:0:0, 26.83, 1021.89, 43.41
450708, 0.000000, 0.000000, 0.00, 0:0:0, 26.83, 1021.90, 44.14
451957, 0.000000, 0.000000, 0.00, 0:0:0, 26.84, 1021.86, 44.63
453184, 0.000000, 0.000000, 0.00, 0:0:0, 26.83, 1021.87, 44.84
454421, 0.000000, 0.000000, 0.00, 0:0:0, 26.83, 1021.88, 44.78
455779, 0.000000, 0.000000, 0.00, 0:0:0, 26.83, 1021.84, 44.53
457007, 0.000000, 0.000000, 0.00, 0:0:0, 26.83, 1021.85, 44.36
458368, 0.000000, 0.000000, 0.00, 0:0:0, 26.83, 1021.88, 44.21
459602, 0.000000, 0.000000, 0.00, 0:0:0, 26.83, 1021.88, 44.05
460857, 0.000000, 0.000000, 0.00, 0:0:0, 26.83, 1021.90, 43.97
462085, 0.000000, 0.000000, 0.00, 0:0:0, 26.82, 1021.89, 43.90
463312, 0.000000, 0.000000, 0.00, 0:0:0, 26.82, 1021.85, 43.83
464676, 0.000000, 0.000000, 0.00, 0:0:0, 26.82, 1021.88, 43.66
465903, 0.000000, 0.000000, 0.00, 0:0:0, 26.82, 1021.89, 43.46
467260, 0.000000, 0.000000, 0.00, 0:0:0, 26.82, 1021.88, 43.20
468487, 0.000000, 0.000000, 0.00, 0:0:0, 26.82, 1021.88, 43.06
469788, 0.000000, 0.000000, 0.00, 0:0:0, 26.82, 1021.88, 43.00
471026, 0.000000, 0.000000, 0.00, 0:0:0, 26.82, 1021.89, 43.05
472255, 0.000000, 0.000000, 0.00, 0:0:0, 26.82, 1021.86, 43.15
473593, 0.000000, 0.000000, 0.00, 0:0:0, 26.81, 1021.85, 43.24
474824, 0.000000, 0.000000, 0.00, 0:0:0, 26.81, 1021.89, 43.24
476163, 0.000000, 0.000000, 0.00, 0:0:0, 26.82, 1021.89, 43.23
477392, 0.000000, 0.000000, 0.00, 0:0:0, 26.82, 1021.89, 43.27
478676, 0.000000, 0.000000, 0.00, 0:0:0, 26.81, 1021.95, 43.27
479907, 0.000000, 0.000000, 0.00, 0:0:0, 26.81, 1021.84, 43.13
481137, 0.000000, 0.000000, 0.00, 0:0:0, 26.81, 1021.84, 42.90
482479, 0.000000, 0.000000, 0.00, 0:0:0, 26.81, 1021.85, 42.82
483703, 0.000000, 0.000000, 0.00, 0:0:0, 26.80, 1021.87, 42.78
484990, 0.000000, 0.000000, 0.00, 0:0:0, 26.80, 1021.85, 42.75
486216, 0.000000, 0.000000, 0.00, 0:0:0, 26.80, 1021.85, 42.76
487443, 0.000000, 0.000000, 0.00, 0:0:0, 26.80, 1021.88, 42.79
488784, 0.000000, 0.000000, 0.00, 0:0:0, 26.80, 1021.86, 42.80
490009, 0.000000, 0.000000, 0.00, 0:0:0, 26.80, 1021.89, 42.81
491291, 0.000000, 0.000000, 0.00, 0:0:0, 26.79, 1021.87, 42.84
492526, 0.000000, 0.000000, 0.00, 0:0:0, 26.79, 1021.80, 42.82
493761, 0.000000, 0.000000, 0.00, 0:0:0, 26.80, 1021.81, 42.84
495010, 0.000000, 0.000000, 0.00, 0:0:0, 26.79, 1021.87, 42.83
496240, 0.000000, 0.000000, 0.00, 0:0:0, 26.79, 1021.88, 42.84
497538, 0.000000, 0.000000, 0.00, 0:0:0, 26.79, 1021.86, 42.84
498779, 0.000000, 0.000000, 0.00, 0:0:0, 26.79, 1021.87, 42.86
500006, 0.000000, 0.000000, 0.00, 0:0:0, 26.80, 1021.85, 42.88
501351, 0.000000, 0.000000, 0.00, 0:0:0, 26.78, 1021.86, 42.89
502580, 0.000000, 0.000000, 0.00, 0:0:0, 26.78, 1021.86, 42.90
503864, 0.000000, 0.000000, 0.00, 0:0:0, 26.78, 1021.87, 42.91
505093, 0.000000, 0.000000, 0.00, 0:0:0, 26.78, 1021.83, 42.94
506316, 0.000000, 0.000000, 0.00, 0:0:0, 26.78, 1021.85, 42.96
507656, 0.000000, 0.000000, 0.00, 0:0:0, 26.78, 1021.86, 42.97
508884, 0.000000, 0.000000, 0.00, 0:0:0, 26.78, 1021.88, 43.00
510111, 0.000000, 0.000000, 0.00, 0:0:0, 26.78, 1021.84, 43.02
511444, 0.000000, 0.000000, 0.00, 0:0:0, 26.78, 1021.86, 43.04
512674, 0.000000, 0.000000, 0.00, 0:0:0, 26.78, 1021.82, 43.07
514014, 0.000000, 0.000000, 0.00, 0:0:0, 26.78, 1021.87, 43.09
515244, 0.000000, 0.000000, 0.00, 0:0:0, 26.78, 1021.85, 43.11
516495, 0.000000, 0.000000, 0.00, 0:0:0, 26.78, 1021.87, 43.12
517724, 0.000000, 0.000000, 0.00, 0:0:0, 26.78, 1021.89, 43.15
518953, 0.000000, 0.000000, 0.00, 0:0:0, 26.77, 1021.87, 43.17
520291, 0.000000, 0.000000, 0.00, 0:0:0, 26.77, 1021.86, 43.19
521523, 0.000000, 0.000000, 0.00, 0:0:0, 26.77, 1021.87, 43.21
522784, 0.000000, 0.000000, 0.00, 0:0:0, 26.77, 1021.80, 43.24
524014, 0.000000, 0.000000, 0.00, 0:0:0, 26.77, 1021.83, 43.26
525244, 0.000000, 0.000000, 0.00, 0:0:0, 26.77, 1021.82, 43.28
526584, 0.000000, 0.000000, 0.00, 0:0:0, 26.77, 1021.83, 43.26
527814, 0.000000, 0.000000, 0.00, 0:0:0, 26.77, 1021.86, 43.31
529092, 0.000000, 0.000000, 0.00, 0:0:0, 26.76, 1021.84, 43.38
530322, 0.000000, 0.000000, 0.00, 0:0:0, 26.77, 1021.86, 43.51
531550, 0.000000, 0.000000, 0.00, 0:0:0, 26.76, 1021.82, 43.61
532801, 0.000000, 0.000000, 0.00, 0:0:0, 26.77, 1021.86, 43.71
534033, 0.000000, 0.000000, 0.00, 0:0:0, 26.77, 1021.87, 43.77
535332, 0.000000, 0.000000, 0.00, 0:0:0, 26.76, 1021.85, 43.82
536603, 0.000000, 0.000000, 0.00, 0:0:0, 26.75, 1021.80, 43.86
537832, 0.000000, 0.000000, 0.00, 0:0:0, 26.76, 1021.85, 43.91
539172, 0.000000, 0.000000, 0.00, 0:0:0, 26.75, 1021.85, 43.94
540401, 0.000000, 0.000000, 0.00, 0:0:0, 26.75, 1021.85, 43.98
541676, 0.000000, 0.000000, 0.00, 0:0:0, 26.75, 1021.84, 43.98
542907, 0.000000, 0.000000, 0.00, 0:0:0, 26.75, 1021.84, 44.01
544135, 0.000000, 0.000000, 0.00, 0:0:0, 26.75, 1021.84, 44.05
545477, 0.000000, 0.000000, 0.00, 0:0:0, 26.75, 1021.87, 44.08
546703, 0.000000, 0.000000, 0.00, 0:0:0, 26.75, 1021.84, 44.15
547936, 0.000000, 0.000000, 0.00, 0:0:0, 26.75, 1021.89, 44.24
549288, 0.000000, 0.000000, 0.00, 0:0:0, 26.75, 1021.84, 44.21
550588, 0.000000, 0.000000, 0.00, 0:0:0, 26.76, 1021.93, 44.25
551853, 0.000000, 0.000000, 0.00, 0:0:0, 26.75, 1021.84, 44.28
553081, 0.000000, 0.000000, 0.00, 0:0:0, 26.75, 1021.85, 44.33
554330, 0.000000, 0.000000, 0.00, 0:0:0, 26.75, 1021.85, 44.46
555566, 0.000000, 0.000000, 0.00, 0:0:0, 26.75, 1021.85, 44.54
556862, 0.000000, 0.000000, 0.00, 0:0:0, 26.75, 1021.86, 44.63
558137, 0.000000, 0.000000, 0.00, 0:0:0, 26.75, 1021.85, 44.68
559368, 0.000000, 0.000000, 0.00, 0:0:0, 26.75, 1021.84, 44.72
560709, 0.000000, 0.000000, 0.00, 0:0:0, 26.75, 1021.83, 44.78
561940, 0.000000, 0.000000, 0.00, 0:0:0, 26.75, 1021.84, 44.81
563213, 0.000000, 0.000000, 0.00, 0:0:0, 26.75, 1021.83, 44.85
564443, 0.000000, 0.000000, 0.00, 0:0:0, 26.75, 1021.83, 45.03
565677, 0.000000, 0.000000, 0.00, 0:0:0, 26.76, 1021.76, 43.70
567019, 0.000000, 0.000000, 0.00, 0:0:0, 26.73, 1021.73, 42.24
568245, 0.000000, 0.000000, 0.00, 0:0:0, 26.53, 1021.72, 41.46
569468, 0.000000, 0.000000, 0.00, 0:0:0, 26.51, 1021.67, 41.37
570810, 0.000000, 0.000000, 0.00, 0:0:0, 26.39, 1021.74, 41.02
572038, 0.000000, 0.000000, 0.00, 0:0:0, 26.20, 1021.72, 40.78
573380, 0.000000, 0.000000, 0.00, 0:0:0, 26.17, 1021.87, 40.81
574612, 0.000000, 0.000000, 0.00, 0:0:0, 26.39, 1021.83, 41.49
575864, 0.000000, 0.000000, 0.00, 0:0:0, 26.83, 1021.85, 42.36
577091, 0.000000, 0.000000, 0.00, 0:0:0, 27.16, 1021.83, 43.00
578381, 0.000000, 0.000000, 0.00, 0:0:0, 27.53, 1021.84, 43.78
579658, 0.000000, 0.000000, 0.00, 0:0:0, 27.82, 1021.81, 44.37
580887, 0.000000, 0.000000, 0.00, 0:0:0, 28.09, 1021.85, 44.55
582228, 0.000000, 0.000000, 0.00, 0:0:0, 28.36, 1021.89, 44.72
583457, 0.000000, 0.000000, 0.00, 0:0:0, 28.58, 1021.86, 44.82
584734, 0.000000, 0.000000, 0.00, 0:0:0, 28.79, 1021.85, 44.82
585967, 0.000000, 0.000000, 0.00, 0:0:0, 28.98, 1021.86, 44.76
587195, 0.000000, 0.000000, 0.00, 0:0:0, 29.16, 1021.87, 44.70
588539, 0.000000, 0.000000, 0.00, 0:0:0, 29.36, 1021.87, 44.79
589770, 0.000000, 0.000000, 0.00, 0:0:0, 29.50, 1021.90, 44.95
591000, 0.000000, 0.000000, 0.00, 0:0:0, 29.65, 1021.86, 45.15
592338, 0.000000, 0.000000, 0.00, 0:0:0, 29.80, 1021.84, 45.46
593581, 0.000000, 0.000000, 0.00, 0:0:0, 29.94, 1021.87, 45.72
594916, 0.000000, 0.000000, 0.00, 0:0:0, 30.08, 1021.88, 45.90
596146, 0.000000, 0.000000, 0.00, 0:0:0, 30.19, 1021.87, 46.10
597395, 0.000000, 0.000000, 0.00, 0:0:0, 30.31, 1021.87, 46.08
598622, 0.000000, 0.000000, 0.00, 0:0:0, 30.41, 1021.88, 45.91
599845, 0.000000, 0.000000, 0.00, 0:0:0, 30.53, 1021.90, 45.75
601187, 0.000000, 0.000000, 0.00, 0:0:0, 30.64, 1021.87, 45.82
602413, 0.000000, 0.000000, 0.00, 0:0:0, 30.73, 1021.85, 46.07
603759, 0.000000, 0.000000, 0.00, 0:0:0, 30.83, 1021.83, 44.11
604990, 0.000000, 0.000000, 0.00, 0:0:0, 30.86, 1021.80, 41.67
606276, 0.000000, 0.000000, 0.00, 0:0:0, 30.68, 1021.82, 39.68
607504, 0.000000, 0.000000, 0.00, 0:0:0, 30.56, 1021.80, 38.74
608733, 0.000000, 0.000000, 0.00, 0:0:0, 30.48, 1021.78, 38.09
610079, 0.000000, 0.000000, 0.00, 0:0:0, 30.30, 1021.79, 37.50
611308, 0.000000, 0.000000, 0.00, 0:0:0, 30.26, 1021.80, 37.20
612541, 0.000000, 0.000000, 0.00, 0:0:0, 30.15, 1021.77, 36.97
613898, 0.000000, 0.000000, 0.00, 0:0:0, 30.17, 1021.79, 36.89
615204, 0.000000, 0.000000, 0.00, 0:0:0, 30.11, 1021.76, 36.73
616443, 0.000000, 0.000000, 0.00, 0:0:0, 30.07, 1021.77, 36.50
617672, 0.000000, 0.000000, 0.00, 0:0:0, 29.83, 1021.80, 36.28
618919, 0.000000, 0.000000, 0.00, 0:0:0, 29.35, 1021.81, 36.17
620146, 0.000000, 0.000000, 0.00, 0:0:0, 29.06, 1021.90, 36.11
621451, 0.000000, 0.000000, 0.00, 0:0:0, 29.08, 1021.91, 36.95
622682, 0.000000, 0.000000, 0.00, 0:0:0, 29.30, 1021.89, 38.35
623915, 0.000000, 0.000000, 0.00, 0:0:0, 29.53, 1021.91, 39.36
625273, 0.000000, 0.000000, 0.00, 0:0:0, 29.82, 1021.85, 39.83
626505, 0.000000, 0.000000, 0.00, 0:0:0, 30.07, 1021.91, 39.92
627862, 0.000000, 0.000000, 0.00, 0:0:0, 30.34, 1021.87, 39.46
629107, 0.000000, 0.000000, 0.00, 0:0:0, 30.57, 1021.86, 38.41
630449, 0.000000, 0.000000, 0.00, 0:0:0, 30.80, 1021.86, 37.92
631683, 0.000000, 0.000000, 0.00, 0:0:0, 30.98, 1021.87, 37.95
632968, 0.000000, 0.000000, 0.00, 0:0:0, 31.15, 1021.90, 38.30
634201, 0.000000, 0.000000, 0.00, 0:0:0, 31.29, 1021.87, 38.96
635432, 0.000000, 0.000000, 0.00, 0:0:0, 31.43, 1021.86, 39.52
636796, 0.000000, 0.000000, 0.00, 0:0:0, 31.58, 1021.87, 39.74
638025, 0.000000, 0.000000, 0.00, 0:0:0, 31.70, 1021.89, 39.46
639388, 0.000000, 0.000000, 0.00, 0:0:0, 31.84, 1021.88, 38.81
640622, 0.000000, 0.000000, 0.00, 0:0:0, 31.97, 1021.91, 38.60
641944, 0.000000, 0.000000, 0.00, 0:0:0, 32.09, 1021.89, 38.62
643173, 0.000000, 0.000000, 0.00, 0:0:0, 32.21, 1021.90, 38.69
644405, 0.000000, 0.000000, 0.00, 0:0:0, 32.33, 1021.91, 37.87
645766, 0.000000, 0.000000, 0.00, 0:0:0, 32.44, 1021.88, 37.13
647144, 0.000000, 0.000000, 0.00, 0:0:0, 32.54, 1021.90, 37.65
648384, 0.000000, 0.000000, 0.00, 0:0:0, 32.62, 1021.91, 37.89
649708, 0.000000, 0.000000, 0.00, 0:0:0, 32.71, 1021.92, 37.89
650992, 0.000000, 0.000000, 0.00, 0:0:0, 32.78, 1021.93, 37.86
652321, 0.000000, 0.000000, 0.00, 0:0:0, 32.87, 1021.92, 38.01
653609, 0.000000, 0.000000, 0.00, 0:0:0, 32.93, 1021.88, 38.25
654923, 0.000000, 0.000000, 0.00, 0:0:0, 32.99, 1021.89, 38.50
656178, 0.000000, 0.000000, 0.00, 0:0:0, 33.05, 1021.91, 38.71
657626, 0.000000, 0.000000, 0.00, 0:0:0, 33.14, 1021.94, 38.88
658970, 0.000000, 0.000000, 0.00, 0:0:0, 33.21, 1021.91, 39.05
660270, 0.000000, 0.000000, 0.00, 0:0:0, 33.26, 1021.91, 38.79
661573, 0.000000, 0.000000, 0.00, 0:0:0, 33.31, 1021.92, 38.36
662821, 0.000000, 0.000000, 0.00, 0:0:0, 33.37, 1021.89, 37.83
664261, 0.000000, 0.000000, 0.00, 0:0:0, 33.43, 1021.90, 36.94
665602, 0.000000, 0.000000, 0.00, 0:0:0, 33.48, 1021.91, 36.87
666852, 0.000000, 0.000000, 0.00, 0:0:0, 33.53, 1021.89, 37.15
668312, 0.000000, 0.000000, 0.00, 0:0:0, 33.58, 1021.90, 37.11
669668, 0.000000, 0.000000, 0.00, 0:0:0, 33.63, 1021.90, 37.35
670922, 0.000000, 0.000000, 0.00, 0:0:0, 33.66, 1021.89, 37.74
672368, 0.000000, 0.000000, 0.00, 0:0:0, 33.70, 1021.90, 38.32
673713, 0.000000, 0.000000, 0.00, 0:0:0, 33.74, 1021.91, 38.83
675003, 0.000000, 0.000000, 0.00, 0:0:0, 33.77, 1021.90, 39.26
676416, 0.000000, 0.000000, 0.00, 0:0:0, 33.80, 1021.92, 38.35
677753, 0.000000, 0.000000, 0.00, 0:0:0, 33.83, 1021.89, 36.91
679084, 0.000000, 0.000000, 0.00, 0:0:0, 33.86, 1021.90, 36.42
680509, 0.000000, 0.000000, 0.00, 0:0:0, 33.88, 1021.91, 36.44
681744, 0.000000, 0.000000, 0.00, 0:0:0, 33.90, 1021.87, 36.66
683138, 0.000000, 0.000000, 0.00, 0:0:0, 33.93, 1021.90, 37.10
684463, 0.000000, 0.000000, 0.00, 0:0:0, 33.95, 1021.87, 37.59
685772, 0.000000, 0.000000, 0.00, 0:0:0, 33.97, 1021.88, 38.03
687098, 0.000000, 0.000000, 0.00, 0:0:0, 33.99, 1021.89, 38.51
688371, 0.000000, 0.000000, 0.00, 0:0:0, 34.01, 1021.89, 38.62
689703, 0.000000, 0.000000, 0.00, 0:0:0, 34.03, 1021.84, 38.67
690953, 0.000000, 0.000000, 0.00, 0:0:0, 34.04, 1021.92, 38.75
692279, 0.000000, 0.000000, 0.00, 0:0:0, 34.06, 1021.87, 38.82
693548, 0.000000, 0.000000, 0.00, 0:0:0, 34.08, 1021.86, 38.90
694882, 0.000000, 0.000000, 0.00, 0:0:0, 34.10, 1021.85, 38.99
696139, 0.000000, 0.000000, 0.00, 0:0:0, 34.10, 1021.85, 39.11
697467, 0.000000, 0.000000, 0.00, 0:0:0, 34.12, 1021.85, 39.20
698788, 0.000000, 0.000000, 0.00, 0:0:0, 34.13, 1021.86, 39.16
700216, 0.000000, 0.000000, 0.00, 0:0:0, 34.14, 1021.87, 39.04
701538, 0.000000, 0.000000, 0.00, 0:0:0, 34.15, 1021.85, 38.95
702858, 0.000000, 0.000000, 0.00, 0:0:0, 34.16, 1021.87, 38.69
704186, 0.000000, 0.000000, 0.00, 0:0:0, 34.18, 1021.86, 38.58
705424, 0.000000, 0.000000, 0.00, 0:0:0, 34.18, 1021.85, 38.62
706758, 0.000000, 0.000000, 0.00, 0:0:0, 34.19, 1021.88, 38.79
708003, 0.000000, 0.000000, 0.00, 0:0:0, 34.17, 1021.80, 39.53
709328, 0.000000, 0.000000, 0.00, 0:0:0, 34.21, 1021.87, 39.74
710576, 0.000000, 0.000000, 0.00, 0:0:0, 34.21, 1021.83, 37.96
711901, 0.000000, 0.000000, 0.00, 0:0:0, 34.22, 1021.85, 36.96
713144, 0.000000, 0.000000, 0.00, 0:0:0, 34.20, 1021.82, 36.86
714446, 0.000000, 0.000000, 0.00, 0:0:0, 34.23, 1021.87, 36.83
715688, 0.000000, 0.000000, 0.00, 0:0:0, 34.24, 1021.89, 36.88
717007, 0.000000, 0.000000, 0.00, 0:0:0, 34.25, 1021.86, 37.17
718263, 0.000000, 0.000000, 0.00, 0:0:0, 34.25, 1021.84, 36.91
719739, 0.000000, 0.000000, 0.00, 0:0:0, 34.26, 1021.87, 35.03
721038, 0.000000, 0.000000, 0.00, 0:0:0, 34.27, 1021.85, 33.85
722295, 0.000000, 0.000000, 0.00, 0:0:0, 34.28, 1021.85, 33.44
723771, 0.000000, 0.000000, 0.00, 0:0:0, 34.29, 1021.87, 33.37
725172, 0.000000, 0.000000, 0.00, 0:0:0, 34.30, 1021.84, 33.35
726509, 0.000000, 0.000000, 0.00, 0:0:0, 34.30, 1021.83, 33.43
727824, 0.000000, 0.000000, 0.00, 0:0:0, 34.31, 1021.84, 33.73
729287, 0.000000, 0.000000, 0.00, 0:0:0, 34.31, 1021.84, 34.23
730634, 0.000000, 0.000000, 0.00, 0:0:0, 34.32, 1021.85, 34.72
731894, 0.000000, 0.000000, 0.00, 0:0:0, 34.31, 1021.84, 35.14
733353, 0.000000, 0.000000, 0.00, 0:0:0, 34.32, 1021.86, 35.56
734710, 0.000000, 0.000000, 0.00, 0:0:0, 34.32, 1021.87, 35.63
735964, 0.000000, 0.000000, 0.00, 0:0:0, 34.32, 1021.86, 35.45
737418, 0.000000, 0.000000, 0.00, 0:0:0, 34.33, 1021.84, 35.07
738772, 0.000000, 0.000000, 0.00, 0:0:0, 34.32, 1021.85, 35.04
740022, 0.000000, 0.000000, 0.00, 0:0:0, 34.33, 1021.84, 35.09
741478, 0.000000, 0.000000, 0.00, 0:0:0, 34.33, 1021.83, 35.31
742833, 0.000000, 0.000000, 0.00, 0:0:0, 34.33, 1021.84, 35.69
744086, 0.000000, 0.000000, 0.00, 0:0:0, 34.33, 1021.83, 36.11
745546, 0.000000, 0.000000, 0.00, 0:0:0, 34.34, 1021.85, 35.50
746896, 0.000000, 0.000000, 0.00, 0:0:0, 34.33, 1021.84, 34.16
748146, 0.000000, 0.000000, 0.00, 0:0:0, 34.32, 1021.85, 33.79
749602, 0.000000, 0.000000, 0.00, 0:0:0, 34.33, 1021.83, 33.63
750957, 0.000000, 0.000000, 0.00, 0:0:0, 34.32, 1021.83, 33.84
752208, 0.000000, 0.000000, 0.00, 0:0:0, 34.32, 1021.85, 34.36
753666, 0.000000, 0.000000, 0.00, 0:0:0, 34.32, 1021.86, 34.64
755022, 0.000000, 0.000000, 0.00, 0:0:0, 34.32, 1021.83, 34.82
756276, 0.000000, 0.000000, 0.00, 0:0:0, 34.32, 1021.82, 35.25
757728, 0.000000, 0.000000, 0.00, 0:0:0, 34.32, 1021.83, 35.85
759083, 0.000000, 0.000000, 0.00, 0:0:0, 34.32, 1021.84, 35.90
760335, 0.000000, 0.000000, 0.00, 0:0:0, 34.32, 1021.84, 36.21
761805, 0.000000, 0.000000, 0.00, 0:0:0, 34.32, 1021.83, 36.63
763122, 0.000000, 0.000000, 0.00, 0:0:0, 34.31, 1021.84, 36.81
764377, 0.000000, 0.000000, 0.00, 0:0:0, 34.31, 1021.85, 36.97
765850, 0.000000, 0.000000, 0.00, 0:0:0, 34.31, 1021.84, 37.26
767143, 0.000000, 0.000000, 0.00, 0:0:0, 34.31, 1021.84, 37.52
768394, 0.000000, 0.000000, 0.00, 0:0:0, 34.31, 1021.82, 37.64
769867, 0.000000, 0.000000, 0.00, 0:0:0, 34.30, 1021.83, 37.60
771163, 0.000000, 0.000000, 0.00, 0:0:0, 34.29, 1021.86, 37.52
772427, 0.000000, 0.000000, 0.00, 0:0:0, 34.29, 1021.84, 37.35
773902, 0.000000, 0.000000, 0.00, 0:0:0, 34.29, 1021.87, 38.31
775371, 0.000000, 0.000000, 0.00, 0:0:0, 34.29, 1021.86, 38.32
776709, 0.000000, 0.000000, 0.00, 0:0:0, 34.27, 1021.85, 36.67
777962, 0.000000, 0.000000, 0.00, 0:0:0, 34.27, 1021.84, 35.41
779430, 0.000000, 0.000000, 0.00, 0:0:0, 34.26, 1021.85, 34.46
780722, 0.000000, 0.000000, 0.00, 0:0:0, 34.26, 1021.87, 33.92
781975, 0.000000, 0.000000, 0.00, 0:0:0, 34.26, 1021.86, 33.92
783451, 0.000000, 0.000000, 0.00, 0:0:0, 34.26, 1021.84, 34.33
784740, 0.000000, 0.000000, 0.00, 0:0:0, 34.25, 1021.84, 34.95
785993, 0.000000, 0.000000, 0.00, 0:0:0, 34.25, 1021.84, 35.62
787470, 0.000000, 0.000000, 0.00, 0:0:0, 34.25, 1021.86, 36.28
788854, 0.000000, 0.000000, 0.00, 0:0:0, 34.24, 1021.81, 36.63
790203, 0.000000, 0.000000, 0.00, 0:0:0, 34.24, 1021.83, 37.06
791530, 0.000000, 0.000000, 0.00, 0:0:0, 34.24, 1021.86, 37.43
793003, 0.000000, 0.000000, 0.00, 0:0:0, 34.23, 1021.82, 37.97
794306, 0.000000, 0.000000, 0.00, 0:0:0, 34.23, 1021.80, 38.48
795571, 0.000000, 0.000000, 0.00, 0:0:0, 34.23, 1021.82, 38.63
797047, 0.000000, 0.000000, 0.00, 0:0:0, 34.22, 1021.83, 38.90
798359, 0.000000, 0.000000, 0.00, 0:0:0, 34.22, 1021.82, 39.08
799612, 0.000000, 0.000000, 0.00, 0:0:0, 34.21, 1021.84, 39.22
801083, 0.000000, 0.000000, 0.00, 0:0:0, 34.21, 1021.84, 39.65
802550, 0.000000, 0.000000, 0.00, 0:0:0, 34.21, 1021.84, 40.13
803897, 0.000000, 0.000000, 0.00, 0:0:0, 34.20, 1021.84, 40.58
805154, 0.000000, 0.000000, 0.00, 0:0:0, 34.20, 1021.81, 40.95
806626, 0.000000, 0.000000, 0.00, 0:0:0, 34.20, 1021.85, 41.31
807929, 0.000000, 0.000000, 0.00, 0:0:0, 34.19, 1021.83, 41.62
809184, 0.000000, 0.000000, 0.00, 0:0:0, 34.18, 1021.85, 41.83
810659, 0.000000, 0.000000, 0.00, 0:0:0, 34.18, 1021.84, 42.06
812029, 0.000000, 0.000000, 0.00, 0:0:0, 34.17, 1021.85, 42.30
813377, 0.000000, 0.000000, 0.00, 0:0:0, 34.16, 1021.85, 42.49
814726, 0.000000, 0.000000, 0.00, 0:0:0, 34.16, 1021.88, 42.71
816200, 0.000000, 0.000000, 0.00, 0:0:0, 34.16, 1021.87, 42.96
817498, 0.000000, 0.000000, 0.00, 0:0:0, 34.15, 1021.87, 43.25
818757, 0.000000, 0.000000, 0.00, 0:0:0, 34.14, 1021.88, 43.48
820233, 0.000000, 0.000000, 0.00, 0:0:0, 34.14, 1021.87, 43.67
821528, 0.000000, 0.000000, 0.00, 0:0:0, 34.13, 1021.87, 43.77
822784, 0.000000, 0.000000, 0.00, 0:0:0, 34.12, 1021.86, 43.87
824256, 0.000000, 0.000000, 0.00, 0:0:0, 34.12, 1021.87, 43.84
825716, 0.000000, 0.000000, 0.00, 0:0:0, 34.11, 1021.84, 43.76
827072, 0.000000, 0.000000, 0.00, 0:0:0, 34.10, 1021.84, 43.72
